ads7843_DrvData.sampleCalibPoints[0].xPoint, 243,
ads7843_DrvData.sampleCalibPoints[0].yPoint, 244,
ads7843_DrvData.sampleCalibPoints[1].xPoint, 815,
ads7843_DrvData.sampleCalibPoints[1].yPoint, 406,
ads7843_DrvData.sampleCalibPoints[2].xPoint, 500,
ads7843_DrvData.sampleCalibPoints[2].yPoint, 853,
ads7843_DrvData.sampleCalibPoints[3].xPoint, 0,
ads7843_DrvData.sampleCalibPoints[3].yPoint, 0,
